row_id,date,continent_code,country_name,country_code,state_province,population,city_town,distance,latitude,longitude,hazard_type,landslide_type,landslide_size,trigger
6681,2014-10-15,NA,El Salvador,SV,Sonsonate,7358,Nahuizalco,4.23875,13.7895,-89.7739,Landslide,Landslide,medium,Continuous rain
6682,2014-10-15,NA,El Salvador,SV,Sonsonate,15446,Sonzacate,3.22235,13.7135,-89.6938,Landslide,Landslide,medium,Continuous rain
6683,2014-10-15,NA,El Salvador,SV,La Paz,2654,San Pedro Masahuat,0.31933,13.5461,-89.0401,Landslide,Landslide,medium,Continuous rain
6684,2014-10-15,NA,El Salvador,SV,San Miguel,6393,Chirilagua,9.97227,13.293,-88.0843,Landslide,Landslide,medium,Continuous rain
6689,2014-07-31,NA,Honduras,HN,Cortés,1043,Agua Azul Rancho,0.97057,14.8955,-87.9423,Landslide,Landslide,small,Unknown
6690,2014-11-19,SA,Peru,PE,Ancash,0,Huachis,3.26788,-9.3884,-77.1255,Landslide,Landslide,medium,Downpour
6691,2014-10-14,NA,Honduras,HN,Santa Bárbara,1759,Agualote,2.91594,15.309,-88.551,Landslide,Landslide,medium,Rain
6692,2014-11-23,NA,Nicaragua,NI,Rivas,2771,Altagracia,1.97784,11.5644,-85.5964,Landslide,Landslide,medium,Unknown
6695,2014-09-13,NA,Costa Rica,CR,Cartago,26594,Cartago,3.07297,9.8895,-83.9316,Landslide,Landslide,small,Rain
6696,2014-12-13,NA,Costa Rica,CR,Heredia,0,Dulce Nombre de Jesus,10.0131,10.2054,-83.9041,Landslide,Landslide,medium,Unknown
6698,2014-09-19,NA,Costa Rica,CR,San José,34877,San Isidro,10.73752,9.4359,-83.6303,Landslide,Landslide,medium,Rain
6700,2014-09-25,NA,Panama,PA,Chiriquí,1908,Río Sereno,0.64491,8.8229,-82.8416,Landslide,Landslide,medium,Downpour
6701,2014-09-14,NA,Panama,PA,Panamá,19782,Alcaldedíaz,1.41526,9.1139,-79.5626,Landslide,Other,small,Rain
6703,2014-06-17,NA,Panama,PA,Panamá,321501,San Miguelito,4.18074,9.0329,-79.538,Landslide,Mudslide,medium,Unknown
6704,2014-08-17,NA,Panama,PA,Chiriquí,2957,Cerro Punta,3.33873,8.8528,-82.5969,Landslide,Landslide,small,Downpour
6705,2014-06-24,NA,Panama,PA,Panamá,9169,Ancón,2.24069,8.9763,-79.5391,Landslide,Landslide,small,Unknown
6708,2014-05-18,NA,Puerto Rico,PR,Vega Alta,12036,Vega Alta,3.4909,18.3806,-66.3319,Landslide,Other,small,Rain
6709,2014-09-24,NA,Puerto Rico,PR,Aguada,4040,Aguada,1.40257,18.3711,-67.1782,Landslide,Landslide,medium,Downpour
6710,2014-08-24,NA,Puerto Rico,PR,Ponce,5080,Adjuntas,5.78872,18.1283,-66.681,Landslide,Landslide,small,Downpour
6711,2014-08-24,NA,Puerto Rico,PR,Ponce,5080,Adjuntas,6.89036,18.1254,-66.67,Landslide,Landslide,medium,Downpour
6722,2014-05-27,NA,Haiti,HT,Nord,134815,Okap,1.58489,19.7698,-72.2085,Landslide,Landslide,small,Continuous rain
6731,2015-01-21,NA,United States,US,Idaho,1081,Joseph,44.08725,45.2091,-116.7067,Landslide,Rockfall,small,Unknown
6735,2015-01-28,NA,Costa Rica,CR,San José,34877,San Isidro,22.32368,9.7962,-83.9498,Landslide,Landslide,small,Continuous rain
6787,2015-02-21,NA,United States,US,Pennsylvania,8987,Beaver Falls,7.52989,40.7643,-80.2315,Landslide,Landslide,small,Unknown
6791,2015-02-21,NA,United States,US,Virginia,3884,Clifton Forge,2.3091,37.8116,-79.7989,Landslide,Landslide,small,Snowfall snowmelt
6796,2015-02-21,NA,United States,US,Kentucky,3255,Prestonsburg,5.08152,37.6251,-82.7982,Landslide,Mudslide,medium,Snowfall snowmelt
6801,2015-02-23,NA,United States,US,Kentucky,1416,Stearns,6.35327,36.7172,-84.5448,Landslide,Rockfall,small,Snowfall snowmelt
6875,2015-03-15,NA,United States,US,Pennsylvania,2801,Aspinwall,0.87791,40.4836,-79.9043,Landslide,Other,small,Unknown
6879,2015-03-17,NA,United States,US,Kentucky,6903,Pikeville,0.29989,37.478,-82.5158,Landslide,Unknown,medium,Unknown
6886,2015-03-17,NA,United States,US,Kentucky,16325,Fort Thomas,0.7855,39.0779,-84.4388,Landslide,Mudslide,small,Unknown
6888,2015-03-18,NA,United States,US,Ohio,3924,Wintersville,7.93943,40.4115,-80.7844,Landslide,Landslide,small,Unknown
6893,2015-03-18,SA,Ecuador,EC,Loja,13035,Macará,18.88784,-4.3313,-79.7811,Landslide,Landslide,small,Continuous rain
6900,2015-03-18,SA,Ecuador,EC,Loja,117796,Loja,1.82885,-4.0094,-79.2073,Landslide,Landslide,medium,Continuous rain
6901,2015-03-18,SA,Ecuador,EC,Loja,18565,Catamayo,17.57187,-4.138,-79.4069,Landslide,Landslide,medium,Continuous rain
6902,2015-03-18,SA,Ecuador,EC,Azuay,276964,Cuenca,10.16196,-2.866,-79.0892,Landslide,Landslide,medium,Continuous rain
6914,2015-03-21,SA,Colombia,CO,Putumayo,4350,San Francisco,1.4794,1.1656,-76.8755,Landslide,Landslide,medium,Unknown
6916,2015-05-18,SA,Colombia,CO,Antioquia,6428,Salgar,3.09014,5.9681,-76.0113,Landslide,Mudslide,large,Rain
6918,2015-03-20,NA,United States,US,Arkansas,12943,Harrison,10.15474,36.1807,-93.203,Landslide,Landslide,small,Unknown
